"","id","name","image_url","is_closed","url","review_count","rating","price","phone","display_phone","distance","coordinates.latitude","coordinates.longitude","location.address1","location.city","location.zip_code","location.country","location.state","category","X","start","end","is.overnight","start.r","end.r"
"230","thai-thai-kitchen-seattle-2","Thai Thai Kitchen","https://s3-media1.fl.yelpcdn.com/bphoto/uRBArNWS0Yx58UOScUM5lQ/o.jpg",FALSE,"https://www.yelp.com/biz/thai-thai-kitchen-seattle-2?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",30,4.5,"$$",12063973211,"(206) 397-3211",2632.19436793825,47.698564,-122.344872,"9525 Aurora Ave N","Seattle",98103,"US","WA","thai",144,1128.57142857143,2100,FALSE,1129,2100
"231","takis-mad-greek-seattle","Taki's Mad Greek","https://s3-media4.fl.yelpcdn.com/bphoto/OQhKdR8LAgEUVdQ6XsR7Ug/o.jpg",FALSE,"https://www.yelp.com/biz/takis-mad-greek-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",224,4,"$$",12062979200,"(206) 297-9200",473.55634250467,47.69179,-122.37707,"8539 15th Ave NW","Seattle",98117,"US","WA","greek",27,1105,2121.66666666667,FALSE,1105,2122
"232","huong-duong-seattle","Huong Duong","https://s3-media1.fl.yelpcdn.com/bphoto/PlmtKneLaO7r4CtjLuY9fA/o.jpg",FALSE,"https://www.yelp.com/biz/huong-duong-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",198,4.5,"$",12068497794,"(206) 849-7794",620.838099334592,47.537775,-122.281089,"7136 Martin Luther King Jr Way S","Seattle",98118,"US","WA","vietnamese",147,1000,2000,FALSE,1000,2000
"233","uncle-eddies-seattle","Uncle Eddie's","https://s3-media4.fl.yelpcdn.com/bphoto/Lh09Asaxk5sZx6VMldIfnw/o.jpg",FALSE,"https://www.yelp.com/biz/uncle-eddies-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",12,5,NA,12066863254,"(206) 686-3254",3303.36216369405,47.52631,-122.3151098,"8601 14th Ave S","Seattle",98108,"US","WA",NA,247,1100,28.5714285714286,TRUE,1100,29
"234","backyard-seattle","Backyard","https://s3-media1.fl.yelpcdn.com/bphoto/QgTo8MJkOTB4T7WG3uhyeQ/o.jpg",FALSE,"https://www.yelp.com/biz/backyard-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",21,4,"$$",12064661475,"(206) 466-1475",1705.59374798783,47.558,-122.28411,"3820 S Ferdinand St","Seattle",98118,"US","WA",NA,78,1600,0,FALSE,1600,0
"235","ambakity-cocina-mexicana-seattle","Ambakity Cocina Mexicana","https://s3-media4.fl.yelpcdn.com/bphoto/2ehwVx2NFqbY6iBkJubAIA/o.jpg",FALSE,"https://www.yelp.com/biz/ambakity-cocina-mexicana-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",36,5,"$$",12062575483,"(206) 257-5483",3275.41873123254,47.52682,-122.31514,"8515 14th Ave S","Seattle",98108,"US","WA","mexican",221,1100,2171.42857142857,FALSE,1100,2171
"236","katsu-burger-seattle","Katsu Burger","https://s3-media3.fl.yelpcdn.com/bphoto/2ZpFb2jqchB1n3g6CiaA4A/o.jpg",FALSE,"https://www.yelp.com/biz/katsu-burger-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",676,4,"$$",12067620752,"(206) 762-0752",3773.98537268239,47.54408,-122.32914,"6538 4th Ave S","Seattle",98108,"US","WA","japanese",84,1100,2100,FALSE,1100,2100
"237","safari-njema-restaurant-seattle","Safari Njema Restaurant","https://s3-media1.fl.yelpcdn.com/bphoto/DOMIwg3YkV1QJMU2TCK1sg/o.jpg",FALSE,"https://www.yelp.com/biz/safari-njema-restaurant-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",149,4.5,"$$",12067233058,"(206) 723-3058",1484.42658938195,47.55598,-122.28409,"5041 Rainier Ave S","Seattle",98118,"US","WA","mediterranean",174,1166.66666666667,2200,FALSE,1167,2200
"238","sunset-cafe-seattle","Sunset Cafe","https://s3-media4.fl.yelpcdn.com/bphoto/d9iUjQ0pGC11YEhNan9k-w/o.jpg",FALSE,"https://www.yelp.com/biz/sunset-cafe-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",234,4.5,"$$",12067220342,"(206) 722-0342",1605.20895505934,47.52994,-122.27022,"8115 Rainier Ave S","Seattle",98118,"US","WA",NA,118,1085.71428571429,2214.28571428571,FALSE,1086,2214
"239","vientiane-asian-grocery-seattle","Vientiane Asian Grocery","https://s3-media3.fl.yelpcdn.com/bphoto/-pX0Uy0WOP-TecSvReWq3A/o.jpg",FALSE,"https://www.yelp.com/biz/vientiane-asian-grocery-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",50,4.5,"$",12067233160,"(206) 723-3160",661.72884606576,47.5463919764603,-122.286257200664,"6059 Martin Luther King Jr Way S","Seattle",98118,"US","WA",NA,135,930,1900,FALSE,930,1900
"240","med-mix-seattle-3","Med Mix","https://s3-media1.fl.yelpcdn.com/bphoto/sJglO0FfLi9fZ8KLmnWDqQ/o.jpg",FALSE,"https://www.yelp.com/biz/med-mix-seattle-3?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",8,5,"$",12063255642,"(206) 325-5642",6513.71156469174,47.59946,-122.30302,"2204 S Jackson St","Seattle",98144,"US","WA","mediterranean",232,1100,2100,FALSE,1100,2100
"241","adugenet-ethiopian-kitchen-seattle","Adugenet Ethiopian Kitchen","https://s3-media3.fl.yelpcdn.com/bphoto/G9678n4sVaGr2jKRROBaqw/o.jpg",FALSE,"https://www.yelp.com/biz/adugenet-ethiopian-kitchen-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",20,4.5,"$$",12068590098,"(206) 859-0098",874.38636176631,47.5509643554688,-122.277908325195,"5701 Rainier Ave S","Seattle",98118,"US","WA",NA,173,1100,1450,TRUE,1100,1450
"242","reckless-noodle-house-seattle-2","Reckless Noodle House","https://s3-media3.fl.yelpcdn.com/bphoto/SdjLsyM7uR5d7cTdWm9boA/o.jpg",FALSE,"https://www.yelp.com/biz/reckless-noodle-house-seattle-2?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",21,4.5,"$$",12063295499,"(206) 329-5499",6402.98789636515,47.5991,-122.29906,"2519 S Jackson St","Seattle",98144,"US","WA",NA,159,1600,433.333333333333,TRUE,1600,433
"243","citizen-six-seattle","Citizen Six","https://s3-media2.fl.yelpcdn.com/bphoto/iTyunGZAwDX-Vbm9bXlBbA/o.jpg",FALSE,"https://www.yelp.com/biz/citizen-six-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",89,4.5,"$$",12065882224,"(206) 588-2224",872.072346658804,47.62738,-122.37011,"945 Elliott Ave W","Seattle",98119,"US","WA","mexican",167,1100,2128.57142857143,FALSE,1100,2129
"244","zheng-cafe-seattle-2","Zheng Cafe","https://s3-media4.fl.yelpcdn.com/bphoto/yqAr18IX2JxoWag4CjKW4g/o.jpg",FALSE,"https://www.yelp.com/biz/zheng-cafe-seattle-2?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",28,5,"$$",12065882882,"(206) 588-2882",2336.44303679549,47.62071,-122.34476,"230 6th Ave N","Seattle",98109,"US","WA","chinese",227,1100,2000,FALSE,1100,2000
"245","list-seattle","List","https://s3-media1.fl.yelpcdn.com/bphoto/1SAsDex924II8SouZwGzAw/o.jpg",FALSE,"https://www.yelp.com/biz/list-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",1487,4.5,"$$",12064411000,"(206) 441-1000",2907.48551994836,47.61334,-122.34587,"2226 1st Ave","Seattle",98121,"US","WA","italian",106,1600,0,FALSE,1600,0
"246","eden-hill-seattle","Eden Hill","https://s3-media2.fl.yelpcdn.com/bphoto/10j9t6n1lFTwV5UXrG55bQ/o.jpg",FALSE,"https://www.yelp.com/biz/eden-hill-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",137,4.5,"$$$$",12067086836,"(206) 708-6836",887.44417718278,47.63876,-122.35715,"2209 Queen Anne Ave N","Seattle",98109,"US","WA",NA,141,1700,2200,FALSE,1700,2200
"247","5-spot-seattle","5 Spot","https://s3-media4.fl.yelpcdn.com/bphoto/BPSgJ395l9GymFeIjOV9MQ/o.jpg",FALSE,"https://www.yelp.com/biz/5-spot-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",1001,4,"$$",12062857768,"(206) 285-7768",852.76644394946,47.63253,-122.35672,"1502 Queen Anne Ave N","Seattle",98109,"US","WA",NA,58,800,1642.85714285714,FALSE,800,1643
"248","cafe-anclair-seattle","Cafe An'Clair","https://s3-media4.fl.yelpcdn.com/bphoto/3FadVWi1Lel1aAI4EHjXZg/o.jpg",FALSE,"https://www.yelp.com/biz/cafe-anclair-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",20,5,"$$",NA,"",2586.35750960816,47.620994785236,-122.339971723271,"826 Thomas St","Seattle",98109,"US","WA",NA,256,700,1700,FALSE,700,1700
"249","karaage-setsuna-seattle","Karaage Setsuna","https://s3-media3.fl.yelpcdn.com/bphoto/DU7Vfc6Cey7EVBsD-tX4Rw/o.jpg",FALSE,"https://www.yelp.com/biz/karaage-setsuna-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",114,4.5,"$$",12064483595,"(206) 448-3595",2676.76671037691,47.61493,-122.34756,"2421 2nd Ave","Seattle",98121,"US","WA","japanese",124,1440.90909090909,1798.18181818182,FALSE,1441,1798
"250","chan-seattle-seattle-2","Chan Seattle","https://s3-media4.fl.yelpcdn.com/bphoto/GW_ZhVgN9AFy6R7uJwB8Ig/o.jpg",FALSE,"https://www.yelp.com/biz/chan-seattle-seattle-2?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",670,4.5,"$$",12064435443,"(206) 443-5443",3412.69708248417,47.6098823547363,-122.341438293457,"86 Pine St","Seattle",98101,"US","WA",NA,168,1700,2200,FALSE,1700,2200
"251","americano-seattle-4","Americano","https://s3-media3.fl.yelpcdn.com/bphoto/ywtP3-xCmrCfZNYzgFfD0w/o.jpg",FALSE,"https://www.yelp.com/biz/americano-seattle-4?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",38,4.5,"$",12062848000,"(206) 284-8000",1604.8840182089,47.6452318527633,-122.382662793776,"2818 Thorndyke Ave W","Seattle",98199,"US","WA","greek",111,1114.28571428571,2000,FALSE,1114,2000
"252","asadero-ballard-seattle","Asadero Ballard","https://s3-media1.fl.yelpcdn.com/bphoto/8Rugzh7N9nm7AADh_ILj2A/o.jpg",FALSE,"https://www.yelp.com/biz/asadero-ballard-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",294,4.5,"$$",12066594499,"(206) 659-4499",3718.2196097897,47.66687,-122.38282,"5405 Leary Ave NW","Seattle",98107,"US","WA","mexican",162,1100,2200,FALSE,1100,2200
"253","red-mill-burgers-seattle-3","Red Mill Burgers","https://s3-media1.fl.yelpcdn.com/bphoto/nGErXebYuM9M6QgZY0kSuQ/o.jpg",FALSE,"https://www.yelp.com/biz/red-mill-burgers-seattle-3?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",751,4,"$",12062846363,"(206) 284-6363",1674.60350209481,47.64819,-122.3783,"1613 W Dravus St","Seattle",98119,"US","WA",NA,77,1116.66666666667,2083.33333333333,FALSE,1117,2083
"254","list-seattle","List","https://s3-media1.fl.yelpcdn.com/bphoto/1SAsDex924II8SouZwGzAw/o.jpg",FALSE,"https://www.yelp.com/biz/list-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",1487,4.5,"$$",12064411000,"(206) 441-1000",143.227045299474,47.61334,-122.34587,"2226 1st Ave","Seattle",98121,"US","WA","italian",106,1600,0,FALSE,1600,0
"255","karaage-setsuna-seattle","Karaage Setsuna","https://s3-media3.fl.yelpcdn.com/bphoto/DU7Vfc6Cey7EVBsD-tX4Rw/o.jpg",FALSE,"https://www.yelp.com/biz/karaage-setsuna-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",114,4.5,"$$",12064483595,"(206) 448-3595",172.972500337706,47.61493,-122.34756,"2421 2nd Ave","Seattle",98121,"US","WA","japanese",124,1440.90909090909,1798.18181818182,FALSE,1441,1798
"256","zheng-cafe-seattle-2","Zheng Cafe","https://s3-media4.fl.yelpcdn.com/bphoto/yqAr18IX2JxoWag4CjKW4g/o.jpg",FALSE,"https://www.yelp.com/biz/zheng-cafe-seattle-2?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",28,5,"$$",12065882882,"(206) 588-2882",687.110120411706,47.62071,-122.34476,"230 6th Ave N","Seattle",98109,"US","WA","chinese",227,1100,2000,FALSE,1100,2000
"257","chan-seattle-seattle-2","Chan Seattle","https://s3-media4.fl.yelpcdn.com/bphoto/GW_ZhVgN9AFy6R7uJwB8Ig/o.jpg",FALSE,"https://www.yelp.com/biz/chan-seattle-seattle-2?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",670,4.5,"$$",12064435443,"(206) 443-5443",603.985647042496,47.6098823547363,-122.341438293457,"86 Pine St","Seattle",98101,"US","WA",NA,168,1700,2200,FALSE,1700,2200
"258","cafe-anclair-seattle","Cafe An'Clair","https://s3-media4.fl.yelpcdn.com/bphoto/3FadVWi1Lel1aAI4EHjXZg/o.jpg",FALSE,"https://www.yelp.com/biz/cafe-anclair-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",20,5,"$$",NA,"",829.518068621816,47.620994785236,-122.339971723271,"826 Thomas St","Seattle",98109,"US","WA",NA,256,700,1700,FALSE,700,1700
"259","korean-bamboo-seattle-3","Korean Bamboo","https://s3-media1.fl.yelpcdn.com/bphoto/2sVaz725pryYGd-AGAvevw/o.jpg",FALSE,"https://www.yelp.com/biz/korean-bamboo-seattle-3?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",209,4,"$$",12064439898,"(206) 443-9898",81.178587222806,47.614684703741,-122.344487318004,"2236 3rd Avenue","Seattle",98121,"US","WA",NA,1,1114.28571428571,2100,FALSE,1114,2100
"260","spin-seattle-3","SPiN","https://s3-media3.fl.yelpcdn.com/bphoto/cDcT2A_fTMeXvOBJLfI6Tw/o.jpg",FALSE,"https://www.yelp.com/biz/spin-seattle-3?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",22,4.5,"$$",12066863593,"(206) 686-3593",831.099051729148,47.61157,-122.3353,"1511 6th Ave","Seattle",98101,"US","WA",NA,157,1371.42857142857,371.428571428571,TRUE,1371,371
"261","some-random-bar-seattle","Some Random Bar","https://s3-media4.fl.yelpcdn.com/bphoto/jDRdtcY6XcASDW9jUXE5lQ/o.jpg",FALSE,"https://www.yelp.com/biz/some-random-bar-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",711,4.5,"$$",NA,"",335.554080187314,47.6155010022786,-122.349802245912,"2604 1st Ave","Seattle",98121,"US","WA",NA,108,1428.57142857143,28.5714285714286,TRUE,1429,29
"262","elliotts-oyster-house-seattle-2","Elliott's Oyster House","https://s3-media3.fl.yelpcdn.com/bphoto/Am6AabmBhkHHqrGRSg2clQ/o.jpg",FALSE,"https://www.yelp.com/biz/elliotts-oyster-house-seattle-2?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",2656,4,"$$$",12066234340,"(206) 623-4340",1069.47565189768,47.6054699,-122.34092,"1201 Alaskan Way","Seattle",98101,"US","WA",NA,29,1100,2228.57142857143,FALSE,1100,2229
"263","tavolata-seattle","Tavolata","https://s3-media3.fl.yelpcdn.com/bphoto/pi8oAi8ewLwPM9q7s-pw8g/o.jpg",FALSE,"https://www.yelp.com/biz/tavolata-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",808,4,"$$$",12068388008,"(206) 838-8008",89.582630709096,47.6142640792683,-122.346668243408,"2323 2nd Ave","Seattle",98121,"US","WA","italian",57,1700,1642.85714285714,FALSE,1700,1643
"264","urban-donburi-kitchen-seattle","Urban Donburi Kitchen","https://s3-media4.fl.yelpcdn.com/bphoto/YQ4Q1inhNhz7HXVsSPugjQ/o.jpg",FALSE,"https://www.yelp.com/biz/urban-donburi-kitchen-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",6,4.5,NA,12068299669,"(206) 829-9669",639.15511749243,47.6137679721288,-122.337105497718,"600 Stewart St","Seattle",98101,"US","WA",NA,148,1030,1600,FALSE,1030,1600
"265","villa-escondida-seattle-3","Villa Escondida","https://s3-media2.fl.yelpcdn.com/bphoto/IJamoH6uGyjl0V6PriL5mw/o.jpg",FALSE,"https://www.yelp.com/biz/villa-escondida-seattle-3?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",216,4.5,"$$",12064482393,"(206) 448-2393",226.97816492629,47.61256,-122.34558,"2203 1st Ave","Seattle",98121,"US","WA","mexican",121,1133.33333333333,2250,FALSE,1133,2250
"266","ludis-seattle","Ludi's","https://s3-media4.fl.yelpcdn.com/bphoto/FaUSTpPQZVSaK3CuWjrbRw/o.jpg",FALSE,"https://www.yelp.com/biz/ludis-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",359,4,"$",12066822324,"(206) 682-2324",745.889522444892,47.60964,-122.33876,"200 Pike St","Seattle",98101,"US","WA",NA,74,600,2000,FALSE,600,2000
"267","med-mix-seattle-3","Med Mix","https://s3-media1.fl.yelpcdn.com/bphoto/sJglO0FfLi9fZ8KLmnWDqQ/o.jpg",FALSE,"https://www.yelp.com/biz/med-mix-seattle-3?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",8,5,"$",12063255642,"(206) 325-5642",1702.54936465972,47.59946,-122.30302,"2204 S Jackson St","Seattle",98144,"US","WA","mediterranean",232,1100,2100,FALSE,1100,2100
"268","ooink-seattle","Ooink","https://s3-media1.fl.yelpcdn.com/bphoto/1Th6QHR_s9LjFUSOAL7n6g/o.jpg",FALSE,"https://www.yelp.com/biz/ooink-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",257,4,"$$",12065687669,"(206) 568-7669",587.015291766122,47.6135201,-122.3219651,"1416 Harvard Ave","Seattle",98122,"US","WA",NA,67,1100,2100,FALSE,1100,2100
"269","reckless-noodle-house-seattle-2","Reckless Noodle House","https://s3-media3.fl.yelpcdn.com/bphoto/SdjLsyM7uR5d7cTdWm9boA/o.jpg",FALSE,"https://www.yelp.com/biz/reckless-noodle-house-seattle-2?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",21,4.5,"$$",12063295499,"(206) 329-5499",1887.57517351621,47.5991,-122.29906,"2519 S Jackson St","Seattle",98144,"US","WA",NA,159,1600,433.333333333333,TRUE,1600,433
"270","bok-a-bok-fried-chicken-seattle-4","Bok a Bok Fried Chicken","https://s3-media2.fl.yelpcdn.com/bphoto/cEjPUFD0N_cQk9G8nlXXSg/o.jpg",FALSE,"https://www.yelp.com/biz/bok-a-bok-fried-chicken-seattle-4?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",39,3.5,"$$",12067086532,"(206) 708-6532",443.822275317212,47.61384,-122.31977,"925 E Pike St","Seattle",98122,"US","WA",NA,330,1100,2200,FALSE,1100,2200
"271","suika-seattle-seattle","Suika Seattle","https://s3-media2.fl.yelpcdn.com/bphoto/4cgpVxAB6PQkfmKxJWDrqg/o.jpg",FALSE,"https://www.yelp.com/biz/suika-seattle-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",502,4,"$$",12067479595,"(206) 747-9595",804.664385656476,47.6149776553302,-122.323858731759,"611 E Pine St","Seattle",98122,"US","WA",NA,89,1666.66666666667,2263.33333333333,FALSE,1667,2263
"272","dur-dur-cafe-seattle","Dur Dur Cafe","https://s3-media4.fl.yelpcdn.com/bphoto/L0MOd89KkguZt-pMBZOgYQ/o.jpg",FALSE,"https://www.yelp.com/biz/dur-dur-cafe-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",37,4.5,"$",NA,"",949.332051290898,47.60818,-122.30317,"2212 E Cherry St","Seattle",98122,"US","WA",NA,143,700,300,TRUE,700,300
"273","list-seattle","List","https://s3-media1.fl.yelpcdn.com/bphoto/1SAsDex924II8SouZwGzAw/o.jpg",FALSE,"https://www.yelp.com/biz/list-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",1487,4.5,"$$",12064411000,"(206) 441-1000",2431.81207795991,47.61334,-122.34587,"2226 1st Ave","Seattle",98121,"US","WA","italian",106,1600,0,FALSE,1600,0
"274","spin-seattle-3","SPiN","https://s3-media3.fl.yelpcdn.com/bphoto/cDcT2A_fTMeXvOBJLfI6Tw/o.jpg",FALSE,"https://www.yelp.com/biz/spin-seattle-3?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",22,4.5,"$$",12066863593,"(206) 686-3593",1641.66928034196,47.61157,-122.3353,"1511 6th Ave","Seattle",98101,"US","WA",NA,157,1371.42857142857,371.428571428571,TRUE,1371,371
"275","cook-weaver-seattle-2","Cook Weaver","https://s3-media4.fl.yelpcdn.com/bphoto/XqlMOeZIRtI96axw032OvA/o.jpg",FALSE,"https://www.yelp.com/biz/cook-weaver-seattle-2?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",104,4.5,"$$",12063240599,"(206) 324-0599",1495.24073297671,47.62522,-122.32172,"806 E Roy St","Seattle",98102,"US","WA",NA,94,1500,2200,FALSE,1500,2200
"276","fats-fried-chicken-and-waffles-seattle","Fat's Fried Chicken & Waffles","https://s3-media1.fl.yelpcdn.com/bphoto/J8U6Gz5KZowg66brD9eC_g/o.jpg",FALSE,"https://www.yelp.com/biz/fats-fried-chicken-and-waffles-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",273,4,"$$",12066026863,"(206) 602-6863",1389.72235353588,47.6081253897776,-122.296459855298,"2726 E Cherry St","Seattle",98122,"US","WA",NA,17,1200,1937.5,FALSE,1200,1938
"277","zheng-cafe-seattle-2","Zheng Cafe","https://s3-media4.fl.yelpcdn.com/bphoto/yqAr18IX2JxoWag4CjKW4g/o.jpg",FALSE,"https://www.yelp.com/biz/zheng-cafe-seattle-2?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",28,5,"$$",12065882882,"(206) 588-2882",2488.14567651579,47.62071,-122.34476,"230 6th Ave N","Seattle",98109,"US","WA","chinese",227,1100,2000,FALSE,1100,2000
